44;0.3791666626930237;0.9375;0.7708333134651184;0.125;0.7833333015441895;0.2666666507720947
45;0.875;0.44583332538604736;0.8458333015441895;0.125;0.9375;0.13333332538604736
46;0.40416663885116577;0.9583333134651184;0.8083332777023315;0.15000000596046448;0.5249999761581421;0.34166663885116577
47;0.675000011920929;0.574999988079071;0.7833333015441895;0.0833333283662796;1.0;0.22499999403953552
48;1.0;0.24583332240581512;0.949999988079071;0.1458333283662796;1.0;0.24583332240581512
49;0.6875;0.43333330750465393;0.9583333134651184;0.1875;1.0;0.3958333134651184
50;0.9583333134651184;0.0625;0.7041666507720947;0.47083333134651184;0.949999988079071;0.15416666865348816
51;0.875;0.2916666865348816;0.8125;0.2916666865348816;0.625;0.25
52;0.875;0.19583332538604736;0.8333333134651184;0.11249999701976776;0.8333333134651184;0.11249999701976776
53;1.0;0.25;0.75;0.4166666567325592;1.0;0.25
54;1.0;0.2916666567325592;0.762499988079071;0.3291666507720947;0.875;0.1666666567325592
55;0.8125;0.49166667461395264;0.4375;0.25833332538604736;0.5375000238418579;0.3083333373069763
56;0.6000000238418579;0.7291666269302368;0.7833333015441895;0.3125;0.949999988079071;0.2291666567325592
57;0.7916666269302368;0.42500001192092896;0.9583333134651184;0.09166666865348816;0.8041666746139526;0.4625000059604645
58;0.824999988079071;0.1666666716337204;0.949999988079071;0.0416666716337204;0.5291666388511658;0.5874999761581421
59;0.6875;0.6625000238418579;0.75;0.4541666805744171;0.9375;0.3291666507720947
60;0.7250000238418579;0.5833333134651184;0.5708333253860474;0.5541666746139526;0.4625000059604645;0.4541666507720947
61;0.7749999761581421;0.5625;0.3708333373069763;0.4416666626930237;0.5;0.5083333253860474
62;0.7875000238418579;0.4416666626930237;0.7833333015441895;0.04999999701976776;0.9583333134651184;0.125
63;0.6583333015441895;0.612500011920929;0.6875;0.125;0.9166666269302368;0.1041666716337204
64;0.9375;0.25;0.4749999940395355;0.6083333492279053;0.6458333134651184;0.5625
65;0.6208332777023315;0.6416666507720947;0.4583333134651184;0.47083333134651184;0.7833333015441895;0.2916666865348816
66;0.6499999761581421;0.800000011920929;0.5249999761581421;0.36250001192092896;0.6875;0.4208333492279053
67;0.800000011920929;0.4375;0.5791666507720947;0.3166666626930237;0.7958333492279053;0.4333333373069763
68;0.32083332538604736;1.0;0.4749999940395355;0.2291666716337204;0.4000000059604645;0.612500011920929
69;0.6083333492279053;0.75;0.7291666269302368;0.04999999701976776;0.6875;0.13333332538604736
70;0.7083333134651184;0.7083333134651184;0.48750001192092896;0.3166666626930237;0.699999988079071;0.46666666865348816
71;0.9375;0.375;0.5416666269302368;0.875;0.5666666626930237;0.4749999940395355
72;0.7291666269302368;0.5833333134651184;0.5874999761581421;0.4000000059604645;0.7916666269302368;0.1458333283662796
73;0.5583332777023315;0.9375;0.9375;0.11249999701976776;1.0;0.04999999701976776
74;1.0;0.09999999403953552;1.0;0.09999999403953552;0.875;0.3499999940395355
75;0.2666666507720947;0.949999988079071;0.8125;0.36250001192092896;0.6416666507720947;0.28333333134651184
76;0.8041666746139526;0.625;0.6208332777023315;0.512499988079071;0.42500001192092896;0.24583332240581512
77;0.5833333134651184;0.49166667461395264;0.6458333134651184;0.30416667461395264;0.9166666269302368;0.17499999701976776
78;0.5833333134651184;0.550000011920929;0.699999988079071;0.25;0.6875;0.36250001192092896
79;0.675000011920929;0.25;0.2916666567325592;0.5874999761581421;0.762499988079071;0.32499998807907104
